Date,Close
16/07/2025,12.88
15/07/2025,12.94
14/07/2025,12.88
11/07/2025,12.92
10/07/2025,12.93
09/07/2025,12.79
08/07/2025,12.82
07/07/2025,12.75
04/07/2025,12.81
03/07/2025,12.76
02/07/2025,12.89
01/07/2025,12.69
30/06/2025,12.66
27/06/2025,12.64
26/06/2025,12.62
25/06/2025,12.66
24/06/2025,12.56
20/06/2025,12.66
19/06/2025,12.79
18/06/2025,12.75
17/06/2025,12.81
16/06/2025,12.95
13/06/2025,13.02
12/06/2025,12.96
11/06/2025,13.01
10/06/2025,12.93
06/06/2025,12.90
05/06/2025,12.68
04/06/2025,12.82
03/06/2025,12.72
02/06/2025,12.64
30/05/2025,12.73
28/05/2025,12.76
27/05/2025,12.67
26/05/2025,12.56
23/05/2025,12.55
22/05/2025,12.67
21/05/2025,12.87
20/05/2025,13.03
19/05/2025,12.90
16/05/2025,12.84
15/05/2025,12.55
14/05/2025,12.76
13/05/2025,12.96
12/05/2025,13.01
08/05/2025,12.91
07/05/2025,13.09
06/05/2025,13.14
05/05/2025,13.39
02/05/2025,13.41
30/04/2025,13.35
29/04/2025,13.22
28/04/2025,13.24
25/04/2025,13.09
24/04/2025,13.03
23/04/2025,13.17
22/04/2025,12.80
17/04/2025,13.00
16/04/2025,13.00
15/04/2025,13.15
14/04/2025,13.14
11/04/2025,12.95
10/04/2025,13.16
09/04/2025,12.86
08/04/2025,13.51
07/04/2025,12.93
04/04/2025,13.53
03/04/2025,13.82
02/04/2025,13.89
01/04/2025,14.14
31/03/2025,14.06
28/03/2025,14.13
27/03/2025,14.18
26/03/2025,14.26
25/03/2025,14.37
24/03/2025,14.40
21/03/2025,14.30
20/03/2025,14.36
19/03/2025,14.31
18/03/2025,14.35
17/03/2025,14.29
14/03/2025,14.21
13/03/2025,14.15
12/03/2025,14.14
11/03/2025,14.27
10/03/2025,14.58
07/03/2025,14.67
06/03/2025,14.67
05/03/2025,14.78
04/03/2025,14.95
03/03/2025,15.01
28/02/2025,14.87
27/02/2025,14.96
26/02/2025,14.88
25/02/2025,14.92
24/02/2025,14.88
21/02/2025,14.77
20/02/2025,14.80
19/02/2025,14.69
18/02/2025,14.64
17/02/2025,14.69
14/02/2025,14.75
13/02/2025,14.89
12/02/2025,14.90
11/02/2025,14.95
10/02/2025,15.02
07/02/2025,15.11
06/02/2025,15.21
05/02/2025,15.02
04/02/2025,14.91
03/02/2025,14.99
31/01/2025,15.16
30/01/2025,14.99
29/01/2025,14.95
28/01/2025,14.97
27/01/2025,14.81
24/01/2025,14.72
23/01/2025,14.68
22/01/2025,14.66
21/01/2025,14.69
20/01/2025,14.50
17/01/2025,14.65
16/01/2025,14.49
15/01/2025,14.50
14/01/2025,14.48
13/01/2025,14.54
10/01/2025,14.52
09/01/2025,14.47
08/01/2025,14.31
07/01/2025,14.21
06/01/2025,14.08
03/01/2025,14.05
02/01/2025,14.11
31/12/2024,13.93
30/12/2024,13.82
27/12/2024,14.03
23/12/2024,13.87
20/12/2024,13.77
19/12/2024,13.79
18/12/2024,14.01
17/12/2024,14.04
16/12/2024,14.18
13/12/2024,14.10
12/12/2024,14.19
11/12/2024,14.20
10/12/2024,14.28
09/12/2024,14.27
06/12/2024,14.37
05/12/2024,14.42
04/12/2024,14.52
03/12/2024,14.60
02/12/2024,14.58
29/11/2024,14.55
28/11/2024,14.54
27/11/2024,14.57
26/11/2024,14.48
25/11/2024,14.51
22/11/2024,14.52
21/11/2024,14.18
20/11/2024,14.14
19/11/2024,13.99
18/11/2024,14.07
15/11/2024,14.20
14/11/2024,14.47
13/11/2024,14.56
12/11/2024,14.59
11/11/2024,14.64
08/11/2024,14.51
07/11/2024,14.36
06/11/2024,14.42
05/11/2024,14.25
04/11/2024,14.41
31/10/2024,14.43
30/10/2024,14.36
29/10/2024,14.49
28/10/2024,14.52
25/10/2024,14.54
24/10/2024,14.68
23/10/2024,14.66
22/10/2024,14.70
21/10/2024,14.77
18/10/2024,14.74
17/10/2024,14.82
16/10/2024,14.77
15/10/2024,14.73
14/10/2024,14.82
11/10/2024,14.72
10/10/2024,14.68
09/10/2024,14.60
08/10/2024,14.54
07/10/2024,14.58
04/10/2024,14.51
03/10/2024,14.56
02/10/2024,14.47
01/10/2024,14.53
30/09/2024,14.42
27/09/2024,14.45
26/09/2024,14.45
25/09/2024,14.47
24/09/2024,14.47
23/09/2024,14.61
20/09/2024,14.72
19/09/2024,14.91
18/09/2024,14.79
17/09/2024,14.94
16/09/2024,15.06
13/09/2024,15.03
12/09/2024,14.96
11/09/2024,14.99
10/09/2024,15.01
09/09/2024,14.96
06/09/2024,14.94
05/09/2024,14.95
04/09/2024,15.17
03/09/2024,15.27
02/09/2024,15.23
30/08/2024,15.19
29/08/2024,15.09
28/08/2024,15.04
27/08/2024,14.99
26/08/2024,15.04
23/08/2024,15.06
22/08/2024,15.10
21/08/2024,15.12
20/08/2024,15.15
19/08/2024,15.08
16/08/2024,15.06
14/08/2024,15.02
13/08/2024,15.00
12/08/2024,14.93
09/08/2024,15.00
08/08/2024,14.88
07/08/2024,14.88
06/08/2024,14.91
05/08/2024,14.72
02/08/2024,15.01
01/08/2024,15.04
31/07/2024,14.89
30/07/2024,14.99
29/07/2024,14.90
26/07/2024,14.89
25/07/2024,14.92
24/07/2024,14.75
23/07/2024,14.79
22/07/2024,14.72
19/07/2024,14.67
18/07/2024,14.76
17/07/2024,14.77
16/07/2024,14.80
15/07/2024,14.76
12/07/2024,14.73
11/07/2024,14.70
10/07/2024,14.59
09/07/2024,14.53
08/07/2024,14.57
05/07/2024,14.48
04/07/2024,14.53
03/07/2024,14.59
02/07/2024,14.61
01/07/2024,14.93
28/06/2024,14.90
27/06/2024,14.86
26/06/2024,14.94
25/06/2024,14.96
24/06/2024,14.90
21/06/2024,14.87
20/06/2024,14.74
19/06/2024,14.72
18/06/2024,14.74
17/06/2024,14.73
14/06/2024,14.77
13/06/2024,14.61
12/06/2024,14.65
11/06/2024,14.75
10/06/2024,14.79
07/06/2024,14.85
06/06/2024,14.75
05/06/2024,14.58
04/06/2024,14.57
03/06/2024,14.51
31/05/2024,14.37
30/05/2024,14.25
29/05/2024,14.22
28/05/2024,14.33
27/05/2024,14.48
24/05/2024,14.56
23/05/2024,14.66
22/05/2024,14.66
21/05/2024,14.69
17/05/2024,14.67
16/05/2024,14.72
15/05/2024,14.70
14/05/2024,14.60
13/05/2024,14.64
10/05/2024,14.65
08/05/2024,14.57
07/05/2024,14.41
06/05/2024,14.28
03/05/2024,14.29
02/05/2024,14.28
30/04/2024,14.32
29/04/2024,14.29
26/04/2024,14.22
25/04/2024,14.28
24/04/2024,14.34
23/04/2024,14.31
22/04/2024,14.26
19/04/2024,14.07
18/04/2024,14.05
17/04/2024,14.10
16/04/2024,14.07
15/04/2024,14.22
12/04/2024,14.22
11/04/2024,14.19
10/04/2024,14.17
09/04/2024,14.12
08/04/2024,14.20
05/04/2024,14.21
04/04/2024,14.32
03/04/2024,14.36
02/04/2024,14.38
28/03/2024,14.61
27/03/2024,14.54
26/03/2024,14.45
25/03/2024,14.41
22/03/2024,14.44
21/03/2024,14.38
20/03/2024,14.31
19/03/2024,14.30
18/03/2024,14.33
15/03/2024,14.30
14/03/2024,14.28
13/03/2024,14.37
12/03/2024,14.37
11/03/2024,14.23
08/03/2024,14.27
07/03/2024,14.36
06/03/2024,14.27
05/03/2024,14.28
04/03/2024,14.36
01/03/2024,14.31
29/02/2024,14.24
28/02/2024,14.32
27/02/2024,14.37
26/02/2024,14.48
23/02/2024,14.46
22/02/2024,14.35
21/02/2024,14.22
20/02/2024,14.33
19/02/2024,14.36
16/02/2024,14.34
15/02/2024,14.32
14/02/2024,14.19
13/02/2024,14.11
12/02/2024,14.14
09/02/2024,14.18
08/02/2024,14.16
07/02/2024,14.27
06/02/2024,14.24
05/02/2024,14.27
02/02/2024,13.98
01/02/2024,13.89
31/01/2024,13.93
30/01/2024,13.82
29/01/2024,13.75
26/01/2024,13.63
25/01/2024,13.55
24/01/2024,13.67
23/01/2024,13.64
22/01/2024,13.66
19/01/2024,13.69
18/01/2024,13.60
17/01/2024,13.74
16/01/2024,13.78
15/01/2024,13.77
12/01/2024,13.77
11/01/2024,13.80
10/01/2024,13.79
09/01/2024,13.78
08/01/2024,13.61
05/01/2024,13.59
04/01/2024,13.64
03/01/2024,13.64
02/01/2024,13.60
29/12/2023,13.37
28/12/2023,13.36
27/12/2023,13.23
22/12/2023,13.24
21/12/2023,13.18
20/12/2023,13.18
19/12/2023,13.13
18/12/2023,13.17
15/12/2023,13.06
14/12/2023,13.18
13/12/2023,13.25
12/12/2023,13.14
11/12/2023,13.09
08/12/2023,13.05
07/12/2023,12.97
06/12/2023,13.00
05/12/2023,12.90
04/12/2023,12.98
01/12/2023,12.98
30/11/2023,12.85
29/11/2023,12.80
28/11/2023,12.83
27/11/2023,12.97
24/11/2023,13.01
23/11/2023,13.03
22/11/2023,13.07
21/11/2023,12.95
20/11/2023,12.93
17/11/2023,12.95
16/11/2023,12.92
15/11/2023,12.89
14/11/2023,12.94
13/11/2023,12.93
10/11/2023,12.90
09/11/2023,13.01
08/11/2023,13.15
07/11/2023,13.03
06/11/2023,12.94
03/11/2023,12.94
02/11/2023,13.04
31/10/2023,12.83
30/10/2023,12.77
27/10/2023,12.84
26/10/2023,13.10
25/10/2023,13.09
24/10/2023,13.13
23/10/2023,13.18
20/10/2023,13.27
19/10/2023,13.33
18/10/2023,13.52
17/10/2023,13.54
16/10/2023,13.55
13/10/2023,13.55
12/10/2023,13.46
11/10/2023,13.39
10/10/2023,13.35
09/10/2023,13.38
06/10/2023,13.29
05/10/2023,13.27
04/10/2023,13.16
03/10/2023,13.27
02/10/2023,13.24
29/09/2023,13.32
28/09/2023,13.36
27/09/2023,13.42
26/09/2023,13.43
25/09/2023,13.35
22/09/2023,13.32
21/09/2023,13.41
20/09/2023,13.40
19/09/2023,13.33
18/09/2023,13.34
15/09/2023,13.48
14/09/2023,13.44
13/09/2023,13.37
12/09/2023,13.34
11/09/2023,13.30
08/09/2023,13.33
07/09/2023,13.34
06/09/2023,13.19
05/09/2023,13.32
04/09/2023,13.30
01/09/2023,13.31
31/08/2023,13.33
30/08/2023,13.35
29/08/2023,13.37
28/08/2023,13.34
25/08/2023,13.19
24/08/2023,13.29
23/08/2023,13.21
22/08/2023,13.10
21/08/2023,13.09
18/08/2023,13.02
17/08/2023,13.13
16/08/2023,13.24
14/08/2023,13.39
11/08/2023,13.26
10/08/2023,13.31
09/08/2023,13.27
08/08/2023,13.26
07/08/2023,12.98
04/08/2023,13.00
03/08/2023,13.06
02/08/2023,13.12
01/08/2023,13.12
31/07/2023,13.05
28/07/2023,13.04
27/07/2023,13.18
26/07/2023,13.01
25/07/2023,13.24
24/07/2023,13.28
21/07/2023,13.22
20/07/2023,13.12
19/07/2023,13.05
18/07/2023,12.76
17/07/2023,12.72
14/07/2023,12.71
13/07/2023,12.61
12/07/2023,12.64
11/07/2023,12.71
10/07/2023,12.81
07/07/2023,12.80
06/07/2023,12.93
05/07/2023,13.04
04/07/2023,13.03
03/07/2023,13.04
30/06/2023,13.17
29/06/2023,13.09
28/06/2023,13.09
27/06/2023,12.92
26/06/2023,12.97
22/06/2023,13.12
21/06/2023,13.07
20/06/2023,13.08
19/06/2023,13.06
16/06/2023,13.14
15/06/2023,13.08
14/06/2023,13.04
13/06/2023,13.16
12/06/2023,13.14
09/06/2023,13.10
08/06/2023,13.09
07/06/2023,13.13
06/06/2023,13.34
05/06/2023,13.36
02/06/2023,13.10
01/06/2023,12.93
31/05/2023,12.99
30/05/2023,13.10
26/05/2023,13.24
25/05/2023,13.18
24/05/2023,13.26
23/05/2023,13.43
22/05/2023,13.51
19/05/2023,13.55
17/05/2023,13.34
16/05/2023,13.40
15/05/2023,13.46
12/05/2023,13.53
11/05/2023,13.44
10/05/2023,13.37
08/05/2023,13.39
05/05/2023,13.37
04/05/2023,13.39
03/05/2023,13.58
02/05/2023,13.62
28/04/2023,13.40
27/04/2023,13.36
26/04/2023,13.33
25/04/2023,13.74
24/04/2023,13.70
21/04/2023,13.73
20/04/2023,13.51
19/04/2023,13.57
18/04/2023,13.61
17/04/2023,13.68
14/04/2023,13.68
13/04/2023,13.52
12/04/2023,13.56
11/04/2023,13.52
06/04/2023,13.46
05/04/2023,13.29
04/04/2023,13.19
03/04/2023,13.17
31/03/2023,13.13
30/03/2023,13.03
29/03/2023,13.04
28/03/2023,13.06
27/03/2023,13.10
24/03/2023,12.90
23/03/2023,12.92
22/03/2023,13.02
21/03/2023,12.98
20/03/2023,12.86
17/03/2023,12.88
16/03/2023,12.96
15/03/2023,12.85
14/03/2023,12.90
13/03/2023,12.90
10/03/2023,12.86
09/03/2023,13.16
08/03/2023,13.21
07/03/2023,13.30
06/03/2023,13.28
03/03/2023,13.23
02/03/2023,13.12
01/03/2023,13.08
28/02/2023,12.98
27/02/2023,13.28
24/02/2023,13.28
23/02/2023,13.36
22/02/2023,13.30
21/02/2023,13.38
20/02/2023,13.52
17/02/2023,13.50
16/02/2023,13.44
15/02/2023,13.56
14/02/2023,13.51
13/02/2023,13.48
10/02/2023,13.45
09/02/2023,13.47
08/02/2023,13.55
07/02/2023,13.47
06/02/2023,13.51
03/02/2023,13.48
02/02/2023,13.31
01/02/2023,13.36
31/01/2023,13.21
30/01/2023,13.28
27/01/2023,13.28
26/01/2023,13.34
25/01/2023,13.30
24/01/2023,13.42
23/01/2023,13.42
20/01/2023,13.31
19/01/2023,13.35
18/01/2023,13.47
17/01/2023,13.60
16/01/2023,13.71
13/01/2023,13.68
12/01/2023,13.58
11/01/2023,13.60
10/01/2023,13.58
09/01/2023,13.62
06/01/2023,13.76
05/01/2023,13.81
04/01/2023,13.82
03/01/2023,13.82
02/01/2023,13.77
30/12/2022,13.72
29/12/2022,13.85
28/12/2022,13.76
27/12/2022,13.80
23/12/2022,13.75
22/12/2022,13.82
21/12/2022,13.68
20/12/2022,13.53
19/12/2022,13.52
16/12/2022,13.60
15/12/2022,13.66
14/12/2022,13.80
13/12/2022,13.82
12/12/2022,13.70
09/12/2022,13.79
08/12/2022,13.81
07/12/2022,13.73
06/12/2022,13.74
05/12/2022,13.75
02/12/2022,13.76
01/12/2022,13.79
30/11/2022,13.78
29/11/2022,13.73
28/11/2022,13.79
25/11/2022,13.70
24/11/2022,13.59
23/11/2022,13.72
22/11/2022,13.76
21/11/2022,13.79
18/11/2022,13.64
17/11/2022,13.55
16/11/2022,13.66
15/11/2022,13.58
14/11/2022,13.79
11/11/2022,13.72
10/11/2022,13.98
09/11/2022,14.08
08/11/2022,13.92
07/11/2022,13.84
04/11/2022,14.01
03/11/2022,14.02
02/11/2022,13.94
31/10/2022,13.85
28/10/2022,13.66
27/10/2022,13.56
26/10/2022,13.63
25/10/2022,13.56
24/10/2022,13.68
21/10/2022,13.50
20/10/2022,13.33
19/10/2022,13.44
18/10/2022,13.58
17/10/2022,13.37
14/10/2022,13.58
13/10/2022,13.05
12/10/2022,13.51
11/10/2022,13.32
10/10/2022,13.38
07/10/2022,13.46
06/10/2022,13.57
05/10/2022,13.52
04/10/2022,13.39
03/10/2022,13.18
30/09/2022,13.37
29/09/2022,13.47
28/09/2022,13.81
27/09/2022,13.65
26/09/2022,13.45
23/09/2022,13.39
22/09/2022,13.17
21/09/2022,13.39
20/09/2022,13.20
19/09/2022,13.27
16/09/2022,13.46
15/09/2022,13.41
14/09/2022,13.34
13/09/2022,13.43
12/09/2022,13.56
09/09/2022,13.59
08/09/2022,13.44
07/09/2022,13.28
06/09/2022,13.26
05/09/2022,13.20
02/09/2022,13.35
01/09/2022,13.17
31/08/2022,13.26
30/08/2022,13.19
29/08/2022,13.14
26/08/2022,13.43
25/08/2022,13.36
24/08/2022,13.36
23/08/2022,13.29
22/08/2022,13.63
19/08/2022,13.58
18/08/2022,13.34
17/08/2022,13.38
16/08/2022,13.39
12/08/2022,13.25
11/08/2022,13.15
10/08/2022,13.18
09/08/2022,13.30
08/08/2022,13.24
05/08/2022,13.24
04/08/2022,13.27
03/08/2022,13.22
02/08/2022,13.14
01/08/2022,13.14
29/07/2022,13.31
28/07/2022,13.17
27/07/2022,13.31
26/07/2022,13.34
25/07/2022,13.27
22/07/2022,13.29
21/07/2022,13.28
20/07/2022,13.23
19/07/2022,13.25
18/07/2022,13.29
15/07/2022,13.35
14/07/2022,13.10
13/07/2022,13.25
12/07/2022,13.42
11/07/2022,13.43
08/07/2022,13.35
07/07/2022,13.33
06/07/2022,13.35
05/07/2022,13.12
04/07/2022,13.12
01/07/2022,13.11
30/06/2022,12.89
29/06/2022,13.02
28/06/2022,13.05
27/06/2022,12.92
24/06/2022,12.79
22/06/2022,12.41
21/06/2022,12.26
20/06/2022,12.11
17/06/2022,12.21
16/06/2022,11.97
15/06/2022,12.33
14/06/2022,12.35
13/06/2022,12.35
10/06/2022,12.43
09/06/2022,12.66
08/06/2022,12.73
07/06/2022,12.63
03/06/2022,12.66
02/06/2022,12.52
01/06/2022,12.76
31/05/2022,12.74
30/05/2022,12.88
27/05/2022,12.79
25/05/2022,12.81
24/05/2022,12.78
23/05/2022,12.70
20/05/2022,12.68
19/05/2022,12.38
18/05/2022,12.72
17/05/2022,12.70
16/05/2022,12.78
13/05/2022,12.76
12/05/2022,12.52
11/05/2022,12.58
10/05/2022,12.68
06/05/2022,12.76
05/05/2022,12.99
04/05/2022,12.67
03/05/2022,12.73
02/05/2022,12.71
29/04/2022,12.97
28/04/2022,13.06
27/04/2022,12.95
26/04/2022,12.94
25/04/2022,12.73
22/04/2022,12.91
21/04/2022,13.12
20/04/2022,13.01
19/04/2022,13.01
14/04/2022,13.10
13/04/2022,13.04
12/04/2022,13.11
11/04/2022,13.29
08/04/2022,13.34
07/04/2022,13.15
06/04/2022,12.88
05/04/2022,12.86
04/04/2022,12.77
01/04/2022,12.75
31/03/2022,12.83
30/03/2022,12.79
29/03/2022,12.78
28/03/2022,12.68
25/03/2022,12.53
24/03/2022,12.43
23/03/2022,12.42
22/03/2022,12.48
21/03/2022,12.55
18/03/2022,12.51
17/03/2022,12.43
16/03/2022,12.30
15/03/2022,12.11
14/03/2022,12.17
11/03/2022,12.15
10/03/2022,12.01
09/03/2022,11.93
08/03/2022,11.88
07/03/2022,12.08
04/03/2022,12.00
03/03/2022,12.06
02/03/2022,11.98
01/03/2022,11.94
28/02/2022,11.84
25/02/2022,11.77
24/02/2022,11.55
23/02/2022,11.59
22/02/2022,11.61
21/02/2022,11.49
18/02/2022,11.61
17/02/2022,11.61
16/02/2022,11.70
15/02/2022,11.83
14/02/2022,11.67
11/02/2022,11.90
10/02/2022,12.00
09/02/2022,12.05
08/02/2022,11.80
07/02/2022,11.88
04/02/2022,11.86
03/02/2022,11.87
02/02/2022,11.86
01/02/2022,11.87
31/01/2022,11.88
28/01/2022,11.60
27/01/2022,11.79
26/01/2022,11.74
25/01/2022,11.58
24/01/2022,11.61
21/01/2022,11.89
20/01/2022,11.98
19/01/2022,11.98
18/01/2022,11.97
17/01/2022,12.07
14/01/2022,12.03
13/01/2022,12.05
12/01/2022,12.18
11/01/2022,12.20
10/01/2022,12.13
07/01/2022,12.19
06/01/2022,12.26
05/01/2022,12.55
04/01/2022,12.59
03/01/2022,12.68
31/12/2021,12.86
30/12/2021,12.86
29/12/2021,12.83
28/12/2021,12.89
27/12/2021,12.83
23/12/2021,12.79
22/12/2021,12.69
21/12/2021,12.67
20/12/2021,12.67
17/12/2021,12.71
16/12/2021,12.77
15/12/2021,12.60
14/12/2021,12.59
13/12/2021,12.56
10/12/2021,12.59
09/12/2021,12.58
08/12/2021,12.47
07/12/2021,12.40
06/12/2021,12.28
03/12/2021,12.21
02/12/2021,12.20
01/12/2021,12.16
30/11/2021,12.23
29/11/2021,12.39
26/11/2021,12.45
25/11/2021,12.43
24/11/2021,12.34
23/11/2021,12.37
22/11/2021,12.39
19/11/2021,12.50
18/11/2021,12.49
17/11/2021,12.54
16/11/2021,12.56
15/11/2021,12.58
12/11/2021,12.58
11/11/2021,12.62
10/11/2021,12.54
09/11/2021,12.50
08/11/2021,12.52
05/11/2021,12.59
04/11/2021,12.60
03/11/2021,12.41
02/11/2021,12.44
29/10/2021,12.16
28/10/2021,12.15
27/10/2021,12.19
26/10/2021,12.11
25/10/2021,12.11
22/10/2021,12.08
21/10/2021,11.97
20/10/2021,11.99
19/10/2021,11.83
18/10/2021,11.79
15/10/2021,11.86
14/10/2021,11.83
13/10/2021,11.75
12/10/2021,11.79
11/10/2021,11.87
08/10/2021,11.89
07/10/2021,11.94
06/10/2021,11.73
05/10/2021,11.79
04/10/2021,11.86
01/10/2021,11.80
30/09/2021,12.14
29/09/2021,12.09
28/09/2021,11.96
27/09/2021,12.02
24/09/2021,12.17
23/09/2021,12.18
22/09/2021,12.14
21/09/2021,12.18
20/09/2021,12.10
17/09/2021,12.03
16/09/2021,12.03
15/09/2021,11.98
14/09/2021,11.99
13/09/2021,12.01
10/09/2021,12.05
09/09/2021,12.25
08/09/2021,12.37
07/09/2021,12.37
06/09/2021,12.44
03/09/2021,12.36
02/09/2021,12.42
01/09/2021,12.33
31/08/2021,12.42
30/08/2021,12.38
27/08/2021,12.36
26/08/2021,12.39
25/08/2021,12.38
24/08/2021,12.44
23/08/2021,12.51
20/08/2021,12.55
19/08/2021,12.43
18/08/2021,12.47
17/08/2021,12.38
16/08/2021,12.20
13/08/2021,12.17
12/08/2021,12.10
11/08/2021,12.11
10/08/2021,12.17
09/08/2021,12.16
06/08/2021,12.07
05/08/2021,12.13
04/08/2021,12.24
03/08/2021,12.17
02/08/2021,12.09
30/07/2021,12.05
29/07/2021,12.06
28/07/2021,12.08
27/07/2021,12.00
26/07/2021,12.07
23/07/2021,12.21
22/07/2021,12.10
21/07/2021,12.11
20/07/2021,12.24
19/07/2021,12.07
16/07/2021,12.02
15/07/2021,11.97
14/07/2021,12.03
13/07/2021,12.09
12/07/2021,12.10
09/07/2021,12.06
08/07/2021,12.06
07/07/2021,12.08
06/07/2021,11.98
05/07/2021,12.06
02/07/2021,12.07
01/07/2021,12.02
30/06/2021,11.93
29/06/2021,11.99
28/06/2021,11.90
25/06/2021,11.88
24/06/2021,11.89
22/06/2021,11.81
21/06/2021,11.75
18/06/2021,11.78
17/06/2021,11.67
16/06/2021,11.64
15/06/2021,11.63
14/06/2021,11.58
11/06/2021,11.61
10/06/2021,11.59
09/06/2021,11.48
08/06/2021,11.37
07/06/2021,11.28
04/06/2021,11.26
03/06/2021,11.17
02/06/2021,11.25
01/06/2021,11.29
31/05/2021,11.36
28/05/2021,11.41
27/05/2021,11.32
26/05/2021,11.33
25/05/2021,11.42
21/05/2021,11.45
20/05/2021,11.31
19/05/2021,11.15
18/05/2021,11.21
17/05/2021,11.32
14/05/2021,11.23
12/05/2021,11.16
11/05/2021,11.18
10/05/2021,11.36
07/05/2021,11.46
06/05/2021,11.37
05/05/2021,11.40
04/05/2021,11.46
03/05/2021,11.47
30/04/2021,11.49
29/04/2021,11.43
28/04/2021,11.51
27/04/2021,11.49
26/04/2021,11.55
23/04/2021,11.58
22/04/2021,11.56
21/04/2021,11.50
20/04/2021,11.37
19/04/2021,11.34
16/04/2021,11.44
15/04/2021,11.40
14/04/2021,11.29
13/04/2021,11.25
12/04/2021,11.21
09/04/2021,11.16
08/04/2021,11.17
07/04/2021,11.14
06/04/2021,11.09
01/04/2021,11.03
31/03/2021,11.03
30/03/2021,11.07
29/03/2021,11.00
26/03/2021,10.91
